suite,run_id,num_bonded,rl_capacity,background_rpa_rate_per_min,attack_rpa_rate_per_min,active_skew,rpa_rotation_interval_min,rssi_noise_db,seed,method,summary_warmup_applied,summary_warmup_s,summary_measurement_s,aes_attempts_total,aes_attempts_per_legit_resolved,legit_resolution_rate,p50_resolution_delay_ms,p95_resolution_delay_ms,p99_resolution_delay_ms,attack_aes_amplification,false_defer_legit_rate,reserve_grant_legit_count,reserve_grant_attack_count,duplicate_filter_legit_count,duplicate_filter_attack_count,cache_hit_legit_count,host_scan_legit_count,budget_skip_legit_count,budget_skip_attack_count,estimated_energy_uJ,sram_bytes
ablation,m3abl_heavy_flood_s20260601,128,8,1000.0,10000.0,1.1,15,6.0,20260601,P3-NoBudget,True,60,240,5291640,48105.818182,1.0,0.0,0.0,0.0,1203000.0,0.0,0,0,0,0,103,7,0,0,634996.8,2096
ablation,m3abl_heavy_flood_s20260601,128,8,1000.0,10000.0,1.1,15,6.0,20260601,P3-NoTrust,True,60,240,48000,941.176471,0.463636,0,0.0,0.0,10890.0,0.536364,0,0,0,0,50,1,59,39737,5760.0,2144
ablation,m3abl_heavy_flood_s20260601,128,8,1000.0,10000.0,1.1,15,6.0,20260601,P3-NoRL,True,60,240,48001,545.465909,0.8,0.0,0.0,0.0,10890.0,0.2,0,0,0,0,86,1,1,3700,5760.12,1104
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,ZephyrCache,True,60,240,5312162,59687.213483,1.0,0,0.0,0.0,1209330.0,0.0,0,0,0,0,78,9,0,0,637459.44,1024
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,Freq-RL,True,60,240,5313787,59705.47191,1.0,0,0.0,0.0,1209330.0,0.0,0,0,0,0,0,22,0,0,637654.44,1056
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,BudgetDoS,True,60,240,48068,706.882353,0.764045,0.0,0.0,0.0,10320.0,0.235955,0,0,0,0,0,0,21,39967,5768.16,1120
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,P3-NoPersist,True,60,240,48002,705.911765,0.764045,0.0,0.0,0.0,10320.0,0.235955,0,0,0,0,66,0,1,3581,5760.24,2160
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,P3-NoCache,True,60,240,48068,706.882353,0.764045,0.0,0.0,0.0,10320.0,0.235955,0,0,0,0,0,0,1,3581,5768.16,1136
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,P3-NoBudget,True,60,240,5312400,59689.88764,1.0,0,0.0,12.0,1209330.0,0.011236,0,0,0,0,78,11,0,0,637488.0,2096
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,P3-NoTrust,True,60,240,48002,705.911765,0.764045,0.0,0.0,0.0,10320.0,0.235955,0,0,0,0,66,0,21,39967,5760.24,2144
ablation,m3abl_heavy_flood_s20260602,128,8,1000.0,10000.0,1.1,15,6.0,20260602,P3-NoRL,True,60,240,48002,705.911765,0.764045,0.0,0.0,0.0,10320.0,0.235955,0,0,0,0,66,0,1,3581,5760.24,1104
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,ZephyrCache,True,60,240,5306522,44970.525424,1.0,0.0,0.0,0.0,1203840.0,0.0,0,0,0,0,104,12,0,0,636782.64,1024
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,Freq-RL,True,60,240,5308649,44988.550847,1.0,0.0,0.0,0.0,1203840.0,0.0,0,0,0,0,0,29,0,0,637037.88,1056
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,BudgetDoS,True,60,240,48088,546.454545,0.745763,0.0,0.0,0.0,10920.0,0.254237,0,0,0,0,0,0,30,39764,5770.56,1120
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,P3-NoPersist,True,60,240,48002,545.477273,0.745763,0.0,0.0,0.0,10920.0,0.254237,0,0,0,0,86,0,0,3584,5760.24,2160
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,P3-NoCache,True,60,240,48088,546.454545,0.745763,0.0,0.0,0.0,10920.0,0.254237,0,0,0,0,0,0,0,3584,5770.56,1136
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,P3-NoBudget,True,60,240,5306760,44972.542373,1.0,0.0,0.0,0.0,1203840.0,0.0,0,0,0,0,104,14,0,0,636811.2,2096
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,P3-NoTrust,True,60,240,48002,545.477273,0.745763,0.0,0.0,0.0,10920.0,0.254237,0,0,0,0,86,0,30,39764,5760.24,2144
ablation,m3abl_heavy_flood_s20260603,128,8,1000.0,10000.0,1.1,15,6.0,20260603,P3-NoRL,True,60,240,48002,545.477273,0.745763,0.0,0.0,0.0,10920.0,0.254237,0,0,0,0,86,0,0,3584,5760.24,1104
